lemma,1830,1840,1850,sum
[BESPRINKLED],1.0,1.0,1.0,3.0
[WEDGESHAPED],0.0,1.0,2.0,3.0
[SLOUGH],0.0,1.0,2.0,3.0
[BLINDING],1.0,0.0,2.0,3.0
[ASSORTING],0.0,1.0,2.0,3.0
[PEND],0.0,1.0,2.0,3.0
[A-LAUGHING],1.0,0.0,2.0,3.0
[PUTTETH],0.0,1.0,2.0,3.0
[HUMBLING],0.0,1.0,2.0,3.0
[RASP],0.0,1.0,2.0,3.0
[THINKING],0.0,1.0,2.0,3.0
[RECEIPTED],0.0,1.0,2.0,3.0
[REPASSED],1.0,1.0,1.0,3.0
[MISGOVERNED],1.0,0.0,2.0,3.0
[BURNISHED],1.0,2.0,0.0,3.0
[PARSE],2.0,0.0,1.0,3.0
[CLAMOUR],2.0,1.0,0.0,3.0
[SQUEAMISH],1.0,1.0,1.0,3.0
[TANK],3.0,0.0,0.0,3.0
[GUN],2.0,1.0,0.0,3.0
[SUSTAINED],2.0,1.0,0.0,3.0
[CARVED],1.0,0.0,2.0,3.0
[SHRED],2.0,1.0,0.0,3.0
[INTEL],3.0,0.0,0.0,3.0
[FTED],1.0,0.0,2.0,3.0
[UNDERSTATE],2.0,0.0,1.0,3.0
[ESPIES],1.0,1.0,1.0,3.0
[BEADED],1.0,0.0,2.0,3.0
[FEELING],3.0,0.0,0.0,3.0
[REPARED],2.0,0.0,1.0,3.0
[CHEQUER],1.0,2.0,0.0,3.0
[BILLOW],2.0,1.0,0.0,3.0
[HASTING],1.0,2.0,0.0,3.0
[OPINIONATE],3.0,0.0,0.0,3.0
[CLOY],1.0,0.0,2.0,3.0
[BILLETE],1.0,1.0,1.0,3.0
[ASKT],2.0,1.0,0.0,3.0
[INK],1.0,0.0,2.0,3.0
[STEARNS],1.0,1.0,1.0,3.0
[BASTINADOED],3.0,0.0,0.0,3.0
[CONSIDERETH],3.0,0.0,0.0,3.0
[RUTLEDGE],1.0,0.0,2.0,3.0
[WOTS],1.0,0.0,2.0,3.0
[WHERESOE'ER],2.0,1.0,0.0,3.0
[MONG],1.0,2.0,0.0,3.0
[GUZZLE],2.0,1.0,0.0,3.0
[A-GOIN],1.0,1.0,1.0,3.0
[TOGEDDER],2.0,0.0,1.0,3.0
[SOP],2.0,0.0,1.0,3.0
[BEAVER],1.0,0.0,2.0,3.0
[ACCENT],2.0,0.0,1.0,3.0
[TIIAT],3.0,0.0,0.0,3.0
[DISHONORING],2.0,1.0,0.0,3.0
[MEMOIRE],1.0,1.0,1.0,3.0
[MURTHER],2.0,0.0,1.0,3.0
[BESMIRCH],1.0,1.0,1.0,3.0
[SUNT],2.0,1.0,0.0,3.0
[ISSUING],3.0,0.0,0.0,3.0
[ABOMINATE],1.0,2.0,0.0,3.0
[CROSS-EXAMINE],2.0,0.0,1.0,3.0
[SUFFICETH],3.0,0.0,0.0,3.0
[METHODIZED],1.0,2.0,0.0,3.0
[RE-ASCEND],2.0,1.0,0.0,3.0
[GAR],2.0,0.0,1.0,3.0
[IZED],1.0,1.0,1.0,3.0
[UNSCREW],1.0,1.0,1.0,3.0
[VITRIFIED],1.0,2.0,0.0,3.0
[COMMUNED],2.0,0.0,1.0,3.0
[NEVERENDING],1.0,1.0,1.0,3.0
[PORTIONING],2.0,1.0,0.0,3.0
[CREAKING],2.0,0.0,1.0,3.0
[ARNT],1.0,1.0,1.0,3.0
[SELFDENYING],2.0,0.0,1.0,3.0
[UTILIZE],3.0,0.0,0.0,3.0
[SEEDE],1.0,2.0,0.0,3.0
[DRIBBLE],2.0,1.0,0.0,3.0
[AFTECT],3.0,0.0,0.0,3.0
[REECHOED],1.0,2.0,0.0,3.0
[CURVETTED],1.0,0.0,2.0,3.0
[SWINISH],1.0,2.0,0.0,3.0
[CABINED],2.0,0.0,1.0,3.0
[EMBARRASSING],1.0,0.0,2.0,3.0
[RE-EXPORT],2.0,0.0,1.0,3.0
[FORBAD],2.0,1.0,0.0,3.0
[TWEAK],2.0,0.0,1.0,3.0
[UPTURN],1.0,0.0,2.0,3.0
[STALL],2.0,1.0,0.0,3.0
[MINUTE],1.0,0.0,2.0,3.0
[ENSIGN],3.0,0.0,0.0,3.0
[RETROCEDED],1.0,1.0,1.0,3.0
[ENERVATES],2.0,1.0,0.0,3.0
[RE-SELL],3.0,0.0,0.0,3.0
[TROUNCE],1.0,2.0,0.0,3.0
[INSPISSATED],2.0,0.0,1.0,3.0
[SEMPER],3.0,0.0,0.0,3.0
[MISBEGOTTEN],1.0,1.0,1.0,3.0
[SISTS],2.0,0.0,1.0,3.0
[BROOKED],3.0,0.0,0.0,3.0
[SALSIFY],3.0,0.0,0.0,3.0
[OUTSAILED],1.0,2.0,0.0,3.0
[VING],1.0,0.0,2.0,3.0
[STRIDED],2.0,0.0,1.0,3.0
[MADDENED],2.0,1.0,0.0,3.0
[LAM],2.0,1.0,0.0,3.0
[GAME],1.0,2.0,0.0,3.0
[ASSORT],1.0,2.0,0.0,3.0
[INEZ],1.0,2.0,0.0,3.0
[SORROW],2.0,0.0,1.0,3.0
[PALLIATING],1.0,1.0,1.0,3.0
[STABLE],2.0,0.0,1.0,3.0
[MOPED],2.0,1.0,0.0,3.0
[BANQUETING],2.0,0.0,1.0,3.0
[JESS],3.0,0.0,0.0,3.0
[BEDEVIL],1.0,1.0,1.0,3.0
[BECLOUDED],2.0,1.0,0.0,3.0
[JET],2.0,1.0,0.0,3.0
[GATHERETH],3.0,0.0,0.0,3.0
[JOVE],2.0,0.0,1.0,3.0
[PHYSICKING],2.0,0.0,1.0,3.0
[VARIEGATE],2.0,0.0,1.0,3.0
[DO'T],3.0,0.0,0.0,3.0
[BREAKETH],1.0,1.0,1.0,3.0
[FEIGNED],2.0,1.0,0.0,3.0
[PANIED],2.0,0.0,1.0,3.0
[I'SE],1.0,0.0,2.0,3.0
[MYNHEER],2.0,1.0,0.0,3.0
[HAS'NT],3.0,0.0,0.0,3.0
[CANDY],3.0,0.0,0.0,3.0
[DECOYED],2.0,1.0,0.0,3.0
[FETCHING],2.0,0.0,1.0,3.0
[STOVE],2.0,1.0,0.0,3.0
[RE-APPOINT],2.0,0.0,1.0,3.0
[DUR],2.0,1.0,0.0,3.0
[SUBLIMED],3.0,0.0,0.0,3.0
[THRUM],2.0,0.0,1.0,3.0
[ENCORED],2.0,0.0,1.0,3.0
[--SAYS],2.0,1.0,0.0,3.0
[SCRIPTURE],3.0,0.0,0.0,3.0
[IROM],2.0,0.0,1.0,3.0
[CURST],2.0,0.0,1.0,3.0
[CAMIOT],2.0,1.0,0.0,3.0
[DISCOMFITTED],2.0,1.0,0.0,3.0
[BRIMMED],2.0,1.0,0.0,3.0
[INCONVENIENCE],2.0,0.0,1.0,3.0
[CACH],2.0,0.0,1.0,3.0
[EED],1.0,0.0,2.0,3.0
[ABASED],1.0,0.0,2.0,3.0
[ICH],3.0,0.0,0.0,3.0
[SKITTISH],3.0,0.0,0.0,3.0
[KAVE],2.0,1.0,0.0,3.0
[BEFOREMENTIONED],3.0,0.0,0.0,3.0
[HEIGH],2.0,0.0,1.0,3.0
[COUNTRYFIED],3.0,0.0,0.0,3.0
[NITED],2.0,0.0,1.0,3.0
[ROMISED],2.0,1.0,0.0,3.0
[HAGGLE],1.0,0.0,2.0,3.0
[CASSOCK],2.0,0.0,1.0,3.0
[SUGAR],1.0,0.0,2.0,3.0
[RECONSTITUTE],2.0,0.0,1.0,3.0
[AVARICE],3.0,0.0,0.0,3.0
[RE-CHARTERING],2.0,0.0,1.0,3.0
[ERS],2.0,0.0,1.0,3.0
[FEILDING],3.0,0.0,0.0,3.0
[JOCKIED],3.0,0.0,0.0,3.0
[HERBAGE],1.0,0.0,2.0,3.0
[CHAIR],2.0,1.0,0.0,3.0
[UNMANS],2.0,1.0,0.0,3.0
[WORKE],2.0,1.0,0.0,3.0
[GALVANIZED],1.0,1.0,1.0,3.0
[DISBUDDING],1.0,2.0,0.0,3.0
[LOWELL],2.0,1.0,0.0,3.0
[ELECTRIFIED],2.0,0.0,1.0,3.0
[BUTTERED],2.0,1.0,0.0,3.0
[WEE],2.0,1.0,0.0,3.0
[SURPRIZED],2.0,1.0,0.0,3.0
[SERENADE],2.0,1.0,0.0,3.0
[I'AM],3.0,0.0,0.0,3.0
[BANCROFT],2.0,1.0,0.0,3.0
[DRINKETH],2.0,0.0,1.0,3.0
[MINT],2.0,0.0,1.0,3.0
[SPILED],1.0,2.0,0.0,3.0
[SURCHARGE],2.0,0.0,1.0,3.0
[MANOEUVERING],2.0,1.0,0.0,3.0
[SPRUCE],2.0,1.0,0.0,3.0
[NIORE],2.0,1.0,0.0,3.0
[CAREEN],2.0,1.0,0.0,3.0
[PELEG],2.0,0.0,1.0,3.0
[FOLIAGED],3.0,0.0,0.0,3.0
[MUST'NT],3.0,0.0,0.0,3.0
[RECONDUCTED],3.0,0.0,0.0,3.0
[HEND],1.0,1.0,1.0,3.0
[OPINIONATED],1.0,2.0,0.0,3.0
[YEILD],3.0,0.0,0.0,3.0
[COWL],3.0,0.0,0.0,3.0
[VALIDATE],2.0,1.0,0.0,3.0
[EPIGRAPH],3.0,0.0,0.0,3.0
[CUMBERED],2.0,0.0,1.0,3.0
[OQ],2.0,1.0,0.0,3.0
[FUDDLE],2.0,1.0,0.0,3.0
[DUNNING],3.0,0.0,0.0,3.0
[REVIVED],2.0,1.0,0.0,3.0
[INVIOLATE],2.0,0.0,1.0,3.0
[GIBBETED],2.0,1.0,0.0,3.0
[OVER-TOPPED],2.0,1.0,0.0,3.0
[CENTRE],2.0,0.0,1.0,3.0
[AFLECTED],2.0,0.0,1.0,3.0
[JIVE],3.0,0.0,0.0,3.0
[ARN],2.0,0.0,1.0,3.0
[TRACT],2.0,0.0,1.0,3.0
[AOD],2.0,0.0,1.0,3.0
[DISRESPECT],2.0,1.0,0.0,3.0
[SCRABBLE],2.0,0.0,1.0,3.0
[SKEWER],2.0,0.0,1.0,3.0
[DECYPHER],2.0,0.0,1.0,3.0
[COMPLISH],2.0,0.0,1.0,3.0
[DOCUMENT],1.0,0.0,2.0,3.0
[ELLING],3.0,0.0,0.0,3.0
[PLACARDED],2.0,0.0,1.0,3.0
[GARB],2.0,0.0,1.0,3.0
[UKE],2.0,1.0,0.0,3.0
[MISSPEND],1.0,1.0,1.0,3.0
[NEEDE],2.0,1.0,0.0,3.0
[QUALMISH],2.0,1.0,0.0,3.0
[GIBBERISH],2.0,1.0,0.0,3.0
[GIGGLE],1.0,2.0,0.0,3.0
[TERRIFYING],2.0,0.0,1.0,3.0
[IMPLEADED],1.0,0.0,2.0,3.0
[SLUNK],2.0,0.0,1.0,3.0
[REPAINT],2.0,0.0,1.0,3.0
[YIT],2.0,1.0,0.0,3.0
[DUCTED],2.0,0.0,1.0,3.0
[BALIZE],3.0,0.0,0.0,3.0
[BUMP],3.0,0.0,0.0,3.0
[CAITIFF],3.0,0.0,0.0,3.0
[STULTIFIES],2.0,1.0,0.0,3.0
[FROLIC],1.0,0.0,2.0,3.0
[STABLISH],2.0,1.0,0.0,3.0
[HARRASS],2.0,0.0,1.0,3.0
[SIST],1.0,1.0,1.0,3.0
[WITHOLD],2.0,1.0,0.0,3.0
[TRANSHIPPED],2.0,0.0,1.0,3.0
[INELUDING],1.0,0.0,1.0,2.0
[BRUISING],0.0,0.0,2.0,2.0
[FASCES],0.0,0.0,2.0,2.0
[WOODBURN],0.0,0.0,2.0,2.0
[INURES],0.0,0.0,2.0,2.0
[AGUE],1.0,1.0,0.0,2.0
[CAU],0.0,0.0,2.0,2.0
[SCHOP],0.0,2.0,0.0,2.0
[SPOSED],1.0,1.0,0.0,2.0
[COMPOST],0.0,0.0,2.0,2.0
[TENDRESSES],0.0,0.0,2.0,2.0
[GE],2.0,0.0,0.0,2.0
[BILL],2.0,0.0,0.0,2.0
[PENSE],0.0,0.0,2.0,2.0
[PLANKED],1.0,0.0,1.0,2.0
[ACCOM],0.0,0.0,2.0,2.0
[DIGHT],1.0,0.0,1.0,2.0
[COMPLISHED],0.0,0.0,2.0,2.0
[VAIT],0.0,2.0,0.0,2.0
[LASSO],0.0,0.0,2.0,2.0
[AILED],1.0,0.0,1.0,2.0
[RESOUNDING],0.0,2.0,0.0,2.0
[DELICATES],0.0,0.0,2.0,2.0
[OVERLEAPING],1.0,1.0,0.0,2.0
[MAINING],0.0,0.0,2.0,2.0
[WAIST],0.0,2.0,0.0,2.0
[SHAPEN],1.0,0.0,1.0,2.0
[PALTER],1.0,1.0,0.0,2.0
[STOPED],0.0,2.0,0.0,2.0
[BROKENHEARTED],0.0,0.0,2.0,2.0
[MORTISE],1.0,1.0,0.0,2.0
[OVERWORKED],1.0,0.0,1.0,2.0
[BETHE],1.0,1.0,0.0,2.0
[REPACK],0.0,2.0,0.0,2.0
[UNWOUND],0.0,0.0,2.0,2.0
[NEW-SPRUNG],1.0,1.0,0.0,2.0
[VULCANIZED],0.0,0.0,2.0,2.0
[OUT-NUMBERED],1.0,1.0,0.0,2.0
[BURNISHES],0.0,0.0,2.0,2.0
[PROACHED],0.0,0.0,2.0,2.0
[LEGED],0.0,0.0,2.0,2.0
[IIAVE],2.0,0.0,0.0,2.0
[BEVEL],0.0,0.0,2.0,2.0
[FECTED],0.0,0.0,2.0,2.0
[TENT],0.0,0.0,2.0,2.0
[OVER-ARCHING],0.0,1.0,1.0,2.0
[BRANCHING],0.0,1.0,1.0,2.0
[BURLESQUE],2.0,0.0,0.0,2.0
[OVER-RUN],0.0,0.0,2.0,2.0
[CHEVEUX],0.0,0.0,2.0,2.0
[IIJ],1.0,0.0,1.0,2.0
[BLEACHED],0.0,0.0,2.0,2.0
[BOTCH],0.0,0.0,2.0,2.0
[TAND],0.0,0.0,2.0,2.0
[MULCT],1.0,1.0,0.0,2.0
[FULFILED],0.0,0.0,2.0,2.0
[LADENED],1.0,0.0,1.0,2.0
[YEUX],0.0,0.0,2.0,2.0
[CATE],0.0,0.0,2.0,2.0
[TIVATED],0.0,0.0,2.0,2.0
[FITCH],0.0,0.0,2.0,2.0
[UNGROWN],0.0,0.0,2.0,2.0
[OUTDID],1.0,1.0,0.0,2.0
[OVER-STRAINED],1.0,0.0,1.0,2.0
[RARIFIED],1.0,1.0,0.0,2.0
[INHIBIT],1.0,0.0,1.0,2.0
[MATERIALIZE],0.0,1.0,1.0,2.0
[BATES],1.0,0.0,1.0,2.0
[DISPARTED],0.0,0.0,2.0,2.0
[NATIONALIZES],0.0,0.0,2.0,2.0
[BETAKING],1.0,1.0,0.0,2.0
[TRANSFUSED],0.0,0.0,2.0,2.0
[LONGTEMPS],0.0,0.0,2.0,2.0
[LIVEN],0.0,0.0,2.0,2.0
[CALORE],0.0,2.0,0.0,2.0
[GOPHER],0.0,0.0,2.0,2.0
[INHER],0.0,0.0,2.0,2.0
[TITILLATE],0.0,0.0,2.0,2.0
[COINPARED],0.0,0.0,2.0,2.0
[FRENCHIFY],0.0,0.0,2.0,2.0
[ROMANIZED],0.0,0.0,2.0,2.0
[FERMENTING],1.0,1.0,0.0,2.0
[DEMONETIZED],0.0,0.0,2.0,2.0
[EXE],1.0,0.0,1.0,2.0
[DAMAGING],0.0,0.0,2.0,2.0
[RAFFLE],0.0,2.0,0.0,2.0
[GUILLAUME],0.0,0.0,2.0,2.0
[HELOW],1.0,1.0,0.0,2.0
[EX-PRESSED],1.0,1.0,0.0,2.0
[UPREARING],0.0,1.0,1.0,2.0
[FATTING],1.0,0.0,1.0,2.0
[POIRE],0.0,0.0,2.0,2.0
[MED],2.0,0.0,0.0,2.0
[CONTACT],0.0,0.0,2.0,2.0
[ANCL],0.0,2.0,0.0,2.0
[FELICITATED],1.0,1.0,0.0,2.0
[NURS],0.0,2.0,0.0,2.0
[GERRIT],0.0,0.0,2.0,2.0
[WELLDEFINED],1.0,1.0,0.0,2.0
[OVERMATCHED],0.0,0.0,2.0,2.0
[BLES],1.0,0.0,1.0,2.0
[CHATTEL],0.0,0.0,2.0,2.0
[REENFORCED],0.0,0.0,2.0,2.0
[GOUT],0.0,0.0,2.0,2.0
[EXACERBATE],1.0,0.0,1.0,2.0
[MORRICE],0.0,2.0,0.0,2.0
[HORSEWHIPPED],1.0,0.0,1.0,2.0
[TRANSPIERCED],0.0,1.0,1.0,2.0
[FETTERING],0.0,0.0,2.0,2.0
[DELICES],0.0,0.0,2.0,2.0
[SHALBE],2.0,0.0,0.0,2.0
[MISCALL],1.0,1.0,0.0,2.0
[SHOEMAKING],2.0,0.0,0.0,2.0
[COBWEBBED],0.0,0.0,2.0,2.0
[PLISH],0.0,0.0,2.0,2.0
[FUSS],0.0,0.0,2.0,2.0
[YETH],0.0,0.0,2.0,2.0
[PLICATED],0.0,0.0,2.0,2.0
[HANGE],1.0,1.0,0.0,2.0
[JOURN],2.0,0.0,0.0,2.0
[ANTECEDES],0.0,1.0,1.0,2.0
[YETT],0.0,1.0,1.0,2.0
[MERCED],0.0,2.0,0.0,2.0
[SOUSED],1.0,1.0,0.0,2.0
[MAUN],0.0,0.0,2.0,2.0
[HEIP],2.0,0.0,0.0,2.0
[SUBLIM],1.0,0.0,1.0,2.0
[LATCH],0.0,1.0,1.0,2.0
[BOGGLE],0.0,0.0,2.0,2.0
[PREND],0.0,0.0,2.0,2.0
[INEBRIATE],0.0,1.0,1.0,2.0
[OVERFILLED],0.0,0.0,2.0,2.0
[PRELUDING],0.0,0.0,2.0,2.0
[BARTRAM],0.0,0.0,2.0,2.0
[BASALT],0.0,0.0,2.0,2.0
[OVER-ARCHED],1.0,1.0,0.0,2.0
[ZIT],0.0,0.0,2.0,2.0
[COZENING],0.0,1.0,1.0,2.0
[ECONOMIZED],0.0,0.0,2.0,2.0
[LYCOMING],0.0,0.0,2.0,2.0
[SUCCORING],1.0,1.0,0.0,2.0
[FORGONE],1.0,0.0,1.0,2.0
[OVER-TURN],0.0,1.0,1.0,2.0
[IMMURING],0.0,0.0,2.0,2.0
[SPOTTED],0.0,1.0,1.0,2.0
[COURT-MARTIAL],2.0,0.0,0.0,2.0
[BUYETH],0.0,0.0,2.0,2.0
[EUER],0.0,2.0,0.0,2.0
[TRUSTETH],0.0,0.0,2.0,2.0
[MARE],0.0,0.0,2.0,2.0
[SYLLABLED],0.0,2.0,0.0,2.0
[FRENCHIFIED],2.0,0.0,0.0,2.0
[OWER],2.0,0.0,0.0,2.0
[LOVELACE],0.0,2.0,0.0,2.0
[POLICE],2.0,0.0,0.0,2.0
[HAID],2.0,0.0,0.0,2.0
[SKEER],0.0,2.0,0.0,2.0
[COYNE],2.0,0.0,0.0,2.0
[HYPOSTATIZE],0.0,2.0,0.0,2.0
[FTOM],1.0,1.0,0.0,2.0
[CONCILIATED],2.0,0.0,0.0,2.0
[SLATE],2.0,0.0,0.0,2.0
[BRAGGART],2.0,0.0,0.0,2.0
[HUMBLETH],1.0,1.0,0.0,2.0
[BAYONETTING],0.0,2.0,0.0,2.0
[TABLISHES],1.0,1.0,0.0,2.0
[CALK],0.0,2.0,0.0,2.0
[FIRSTRATE],0.0,0.0,2.0,2.0
[HORN],0.0,0.0,2.0,2.0
[UNRIDDLES],0.0,0.0,2.0,2.0
[STRICK],0.0,2.0,0.0,2.0
[INDENTURE],2.0,0.0,0.0,2.0
[BRICKMAKING],0.0,2.0,0.0,2.0
[CUMMING],0.0,0.0,2.0,2.0
[INNOVATING],0.0,2.0,0.0,2.0
[REBATE],0.0,0.0,2.0,2.0
[FESSED],0.0,2.0,0.0,2.0
[RE-ENLIST],1.0,1.0,0.0,2.0
[DISPELL],0.0,2.0,0.0,2.0
[WIGGLE],0.0,2.0,0.0,2.0
[PARENTAGE],0.0,0.0,2.0,2.0
[SPRED],0.0,2.0,0.0,2.0
[DARSE],0.0,0.0,2.0,2.0
[GAMMON],0.0,1.0,1.0,2.0
[LEATHERSTOCKING],0.0,2.0,0.0,2.0
[TIMBERED],0.0,0.0,2.0,2.0
[SLEEPETH],2.0,0.0,0.0,2.0
[TETCHED],0.0,2.0,0.0,2.0
[FOREKNOWLEDGE],2.0,0.0,0.0,2.0
[WELLEDUCATED],0.0,2.0,0.0,2.0
[SITTEST],1.0,1.0,0.0,2.0
[MARSHALLS],1.0,1.0,0.0,2.0
[IRT],1.0,0.0,1.0,2.0
[PATRONISING],1.0,0.0,1.0,2.0
[DRAPPED],0.0,1.0,1.0,2.0
[FIKE],0.0,1.0,1.0,2.0
[DIABOLICALL],2.0,0.0,0.0,2.0
[PRANKED],1.0,1.0,0.0,2.0
[CERNED],2.0,0.0,0.0,2.0
[TYPE],0.0,2.0,0.0,2.0
[HERBORIZING],0.0,2.0,0.0,2.0
[RINGGOLD],0.0,2.0,0.0,2.0
[GUINE],0.0,2.0,0.0,2.0
[TRANSFUSING],2.0,0.0,0.0,2.0
[DEPLETE],1.0,0.0,1.0,2.0
[IFL],2.0,0.0,0.0,2.0
[TRUCKLING],0.0,2.0,0.0,2.0
[IMP],0.0,2.0,0.0,2.0
[REDISCOVER],1.0,0.0,1.0,2.0
[FLATTISH],0.0,1.0,1.0,2.0
[WAND'RING],1.0,1.0,0.0,2.0
[SELF-GOVERN],1.0,0.0,1.0,2.0
[IMPUTED],1.0,0.0,1.0,2.0
[RECOPY],2.0,0.0,0.0,2.0
[ROUST],1.0,1.0,0.0,2.0
[UTING],0.0,2.0,0.0,2.0
[WILLETH],2.0,0.0,0.0,2.0
[NICK-NAME],0.0,2.0,0.0,2.0
[CHORE],0.0,2.0,0.0,2.0
[DISCOLORING],0.0,1.0,1.0,2.0
[COLLARE],2.0,0.0,0.0,2.0
[OUTGENERAL],2.0,0.0,0.0,2.0
[GLOWER],1.0,0.0,1.0,2.0
[JOOST],0.0,2.0,0.0,2.0
[FURLS],2.0,0.0,0.0,2.0
[CRYES],0.0,2.0,0.0,2.0
[MONED],0.0,0.0,2.0,2.0
[DECEIT],0.0,0.0,2.0,2.0
[BREVETED],0.0,0.0,2.0,2.0
[MUSK],0.0,0.0,2.0,2.0
[ALLS],1.0,0.0,1.0,2.0
[DEBIT],2.0,0.0,0.0,2.0
[HOG],0.0,2.0,0.0,2.0
[CLERMONT],0.0,2.0,0.0,2.0
[GARDEZ],0.0,0.0,2.0,2.0
[OXYGENATED],1.0,0.0,1.0,2.0
[CRED],2.0,0.0,0.0,2.0
[PULSE],0.0,1.0,1.0,2.0
[DOUCE],0.0,2.0,0.0,2.0
[RECTED],1.0,0.0,1.0,2.0
[HORTICULTURE],1.0,0.0,1.0,2.0
[CAROLLED],0.0,0.0,2.0,2.0
[DISLOCATED],0.0,0.0,2.0,2.0
[COTCH],0.0,2.0,0.0,2.0
[ZOPHAR],2.0,0.0,0.0,2.0
[RAREFIED],0.0,0.0,2.0,2.0
[BEVELLED],0.0,1.0,1.0,2.0
[ONEOF],1.0,1.0,0.0,2.0
[ADELINE],0.0,0.0,2.0,2.0
[ONEHUNDRED],2.0,0.0,0.0,2.0
[UNENTERPRISING],0.0,1.0,1.0,2.0
[RECOAT],0.0,0.0,2.0,2.0
[RIVIRES],2.0,0.0,0.0,2.0
[ENCED],2.0,0.0,0.0,2.0
[CURTSEY],0.0,0.0,2.0,2.0
[SCAM],0.0,0.0,2.0,2.0
[ADULTERATED],0.0,0.0,2.0,2.0
[TOUCHETH],0.0,0.0,2.0,2.0
[RARED],0.0,2.0,0.0,2.0
[STUTTER],0.0,2.0,0.0,2.0
[SERPENTINING],2.0,0.0,0.0,2.0
[READE],0.0,2.0,0.0,2.0
[HUNDRETH],2.0,0.0,0.0,2.0
[DETHRONES],1.0,0.0,1.0,2.0
[IDEALIZED],0.0,2.0,0.0,2.0
[RECOINED],0.0,0.0,2.0,2.0
[ENTEND],0.0,0.0,2.0,2.0
[GARDEN],0.0,2.0,0.0,2.0
[FREETH],0.0,0.0,2.0,2.0
[FIDGETTING],2.0,0.0,0.0,2.0
[HARBOTTLE],0.0,2.0,0.0,2.0
[EXPEN],0.0,2.0,0.0,2.0
[SWASH],2.0,0.0,0.0,2.0
[BLACK'NING],0.0,0.0,2.0,2.0
[UPREARED],0.0,2.0,0.0,2.0
[EPITOMIZE],0.0,0.0,2.0,2.0
[RUSTED],0.0,0.0,2.0,2.0
[EPITHETS],0.0,0.0,2.0,2.0
[NEDE],2.0,0.0,0.0,2.0
[TRAVAILING],1.0,0.0,1.0,2.0
[KOTCH],0.0,2.0,0.0,2.0
[DENED],0.0,0.0,2.0,2.0
[OSSIFY],0.0,2.0,0.0,2.0
[OVER-MASTERED],2.0,0.0,0.0,2.0
[PURPORTED],0.0,1.0,1.0,2.0
[KENDLE],2.0,0.0,0.0,2.0
[OUGH],1.0,0.0,1.0,2.0
[LIVERY],0.0,0.0,2.0,2.0
[S'IL],0.0,0.0,2.0,2.0
[TOUT],0.0,0.0,2.0,2.0
[CHECKERED],1.0,1.0,0.0,2.0
[PASTURAGE],0.0,0.0,2.0,2.0
[INFOLDED],2.0,0.0,0.0,2.0
[BOWERED],0.0,0.0,2.0,2.0
[URN],1.0,0.0,1.0,2.0
[TECT],1.0,1.0,0.0,2.0
[PADDED],0.0,0.0,2.0,2.0
[APPRISES],0.0,0.0,2.0,2.0
[LEASH],0.0,2.0,0.0,2.0
[TYE],0.0,2.0,0.0,2.0
[DAPPLE],1.0,1.0,0.0,2.0
[DIADEMED],0.0,0.0,2.0,2.0
[RECHERCHES],0.0,0.0,2.0,2.0
[BEGIRT],2.0,0.0,0.0,2.0
[SUPL],1.0,0.0,1.0,2.0
[DERSTAND],1.0,0.0,1.0,2.0
[DEMONIZE],1.0,0.0,1.0,2.0
[ITT],0.0,1.0,1.0,2.0
[CANNON],0.0,2.0,0.0,2.0
[FIXT],2.0,0.0,0.0,2.0
[AGINST],1.0,1.0,0.0,2.0
[LACERATES],0.0,2.0,0.0,2.0
[PUBISHED],1.0,1.0,0.0,2.0
[CURRED],1.0,0.0,1.0,2.0
[ALCIBIADES],2.0,0.0,0.0,2.0
[DISORGANIZED],1.0,0.0,1.0,2.0
[ANIL],1.0,1.0,0.0,2.0
[BESPATTERED],0.0,2.0,0.0,2.0
[TOL],0.0,2.0,0.0,2.0
[ALLOYING],1.0,0.0,1.0,2.0
[EMHARRASSED],1.0,1.0,0.0,2.0
[DEAVOR],0.0,2.0,0.0,2.0
[ISLAND],1.0,1.0,0.0,2.0
[HYPERBOLIZED],0.0,2.0,0.0,2.0
[LIQUIFIED],0.0,2.0,0.0,2.0
[JENKS],0.0,2.0,0.0,2.0
[UNINQUIRING],0.0,2.0,0.0,2.0
[IMPISH],2.0,0.0,0.0,2.0
[REFT],0.0,2.0,0.0,2.0
[DEFLOWER],0.0,2.0,0.0,2.0
[FROUDE],0.0,2.0,0.0,2.0
[DERICK],0.0,2.0,0.0,2.0
[REBOIL],2.0,0.0,0.0,2.0
[DAVE],0.0,2.0,0.0,2.0
[NOT'ING],0.0,2.0,0.0,2.0
[STAUNCH],0.0,2.0,0.0,2.0
[BRO'T],2.0,0.0,0.0,2.0
[DEVILLED],0.0,2.0,0.0,2.0
[BRIDEWELL],1.0,1.0,0.0,2.0
[EMBLEMED],0.0,2.0,0.0,2.0
[CORNMAND],2.0,0.0,0.0,2.0
[GIRTS],1.0,0.0,1.0,2.0
[OVER-HANGING],0.0,2.0,0.0,2.0
[DAB],2.0,0.0,0.0,2.0
[FRIND],2.0,0.0,0.0,2.0
[PARTICOLORED],1.0,1.0,0.0,2.0
[GIAFAR],2.0,0.0,0.0,2.0
[ELSES],0.0,1.0,1.0,2.0
[EN],2.0,0.0,0.0,2.0
[OVERACTED],2.0,0.0,0.0,2.0
[ILOT],2.0,0.0,0.0,2.0
[CIND],0.0,1.0,1.0,2.0
[SINGETH],0.0,2.0,0.0,2.0
[FOWLING],0.0,2.0,0.0,2.0
[NAIN],1.0,1.0,0.0,2.0
