lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum
[STATION],22.0,15.0,11.0,5.0,5.0,2.0,0.0,8.0,2.0,6.0,4.0,2.0,6.0,7.0,1.0,1.0,4.0,5.0,2.0,108.0
[KNIFE],4.0,2.0,4.0,4.0,3.0,6.0,3.0,2.0,0.0,5.0,10.0,7.0,15.0,9.0,7.0,7.0,7.0,11.0,2.0,108.0
[DINNER],1.0,7.0,4.0,5.0,8.0,7.0,4.0,3.0,12.0,3.0,2.0,5.0,4.0,6.0,8.0,8.0,6.0,6.0,8.0,107.0
[LOT],1.0,0.0,1.0,0.0,1.0,5.0,4.0,2.0,10.0,9.0,5.0,7.0,18.0,5.0,10.0,7.0,7.0,7.0,7.0,106.0
[FIRE],16.0,5.0,12.0,5.0,5.0,8.0,8.0,8.0,4.0,4.0,8.0,3.0,4.0,2.0,1.0,3.0,8.0,0.0,1.0,105.0
[COUPLE],1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,6.0,11.0,16.0,13.0,11.0,9.0,7.0,14.0,105.0
[AIR],8.0,2.0,7.0,8.0,3.0,6.0,5.0,6.0,3.0,0.0,7.0,1.0,4.0,4.0,9.0,8.0,9.0,6.0,9.0,105.0
[LESSON],6.0,6.0,5.0,14.0,8.0,3.0,5.0,7.0,3.0,8.0,7.0,5.0,1.0,4.0,3.0,7.0,5.0,3.0,4.0,104.0
[RIDE],4.0,7.0,0.0,3.0,5.0,10.0,0.0,3.0,5.0,7.0,7.0,9.0,10.0,2.0,11.0,7.0,4.0,5.0,5.0,104.0
[TEA],8.0,4.0,6.0,10.0,8.0,9.0,4.0,8.0,10.0,3.0,10.0,7.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,103.0
[BILL],3.0,1.0,1.0,1.0,5.0,7.0,8.0,7.0,7.0,3.0,0.0,6.0,14.0,6.0,18.0,5.0,2.0,3.0,3.0,100.0
[CUP],10.0,5.0,5.0,5.0,7.0,7.0,5.0,4.0,3.0,8.0,5.0,3.0,9.0,4.0,2.0,6.0,3.0,6.0,3.0,100.0
[PEN],15.0,10.0,9.0,5.0,8.0,3.0,5.0,3.0,4.0,4.0,2.0,1.0,6.0,5.0,4.0,3.0,3.0,5.0,5.0,100.0
[DEPARTURE],3.0,15.0,11.0,11.0,5.0,19.0,6.0,7.0,4.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,99.0
[FAMILY],11.0,10.0,2.0,3.0,5.0,5.0,7.0,1.0,3.0,4.0,10.0,3.0,2.0,10.0,2.0,3.0,4.0,3.0,11.0,99.0
[SHOULDER],2.0,6.0,4.0,2.0,0.0,3.0,2.0,4.0,5.0,8.0,7.0,7.0,9.0,11.0,4.0,10.0,5.0,8.0,1.0,98.0
[BATH],0.0,2.0,0.0,1.0,0.0,3.0,2.0,5.0,4.0,5.0,4.0,7.0,8.0,12.0,13.0,12.0,6.0,10.0,4.0,98.0
[BACK],4.0,1.0,1.0,3.0,4.0,3.0,6.0,3.0,6.0,7.0,4.0,10.0,6.0,5.0,7.0,7.0,9.0,5.0,6.0,97.0
[CARD],2.0,0.0,6.0,3.0,4.0,3.0,9.0,4.0,2.0,5.0,1.0,8.0,9.0,6.0,5.0,7.0,7.0,11.0,5.0,97.0
[TOWN],3.0,3.0,2.0,6.0,4.0,1.0,1.0,4.0,8.0,5.0,11.0,10.0,7.0,3.0,5.0,11.0,5.0,2.0,5.0,96.0
[COLD],5.0,4.0,6.0,6.0,11.0,22.0,4.0,9.0,9.0,3.0,4.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,95.0
[PRECAUTION],9.0,10.0,4.0,10.0,8.0,6.0,3.0,3.0,2.0,6.0,5.0,2.0,4.0,3.0,8.0,5.0,5.0,1.0,1.0,95.0
[SHIP],3.0,3.0,6.0,7.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,15.0,8.0,9.0,11.0,2.0,4.0,95.0
[PATH],13.0,1.0,8.0,7.0,6.0,12.0,4.0,5.0,2.0,4.0,1.0,6.0,2.0,3.0,8.0,1.0,4.0,1.0,6.0,94.0
[ACTION],0.0,1.0,0.0,0.0,2.0,1.0,1.0,8.0,6.0,4.0,6.0,5.0,9.0,14.0,7.0,7.0,11.0,5.0,7.0,94.0
[CAP],6.0,4.0,8.0,4.0,4.0,4.0,2.0,4.0,5.0,8.0,7.0,8.0,8.0,9.0,5.0,1.0,1.0,3.0,2.0,93.0
[WING],5.0,4.0,9.0,3.0,5.0,9.0,3.0,5.0,3.0,8.0,2.0,1.0,3.0,6.0,5.0,4.0,7.0,6.0,5.0,93.0
[LIGHT],11.0,6.0,9.0,3.0,3.0,4.0,6.0,4.0,2.0,1.0,5.0,6.0,5.0,2.0,3.0,8.0,6.0,7.0,2.0,93.0
[COMFORT],5.0,2.0,7.0,3.0,15.0,17.0,3.0,5.0,1.0,3.0,3.0,5.0,6.0,2.0,2.0,3.0,2.0,2.0,7.0,93.0
[RESPONSIBILITY],1.0,2.0,2.0,4.0,6.0,4.0,3.0,5.0,2.0,1.0,3.0,6.0,10.0,8.0,6.0,12.0,8.0,5.0,4.0,92.0
[DOOR],2.0,6.0,4.0,2.0,8.0,4.0,6.0,2.0,1.0,3.0,10.0,8.0,6.0,2.0,7.0,4.0,3.0,5.0,8.0,91.0
[HANDKERCHIEF],2.0,5.0,0.0,3.0,6.0,0.0,16.0,2.0,4.0,6.0,7.0,8.0,7.0,6.0,6.0,3.0,1.0,5.0,4.0,91.0
[P.-A],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,14.0,5.0,2.0,11.0,2.0,13.0,13.0,0.0,90.0
[ROOT],12.0,5.0,6.0,7.0,2.0,7.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,6.0,3.0,4.0,9.0,3.0,7.0,88.0
[DAUGHTER],10.0,7.0,6.0,14.0,1.0,7.0,7.0,1.0,5.0,2.0,0.0,5.0,1.0,2.0,2.0,2.0,4.0,7.0,5.0,88.0
[WINE],13.0,6.0,5.0,6.0,6.0,3.0,4.0,0.0,1.0,0.0,2.0,4.0,4.0,7.0,5.0,6.0,7.0,5.0,3.0,87.0
[SHOT],2.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,3.0,2.0,9.0,2.0,5.0,7.0,10.0,7.0,11.0,9.0,10.0,87.0
[COURAGE],3.0,5.0,2.0,8.0,7.0,8.0,1.0,3.0,9.0,4.0,3.0,7.0,5.0,6.0,5.0,3.0,4.0,2.0,2.0,87.0
[PILL],0.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,24.0,16.0,8.0,14.0,5.0,86.0
[LINE],6.0,7.0,1.0,6.0,2.0,6.0,6.0,9.0,5.0,7.0,2.0,6.0,3.0,4.0,5.0,3.0,0.0,5.0,3.0,86.0
[OFFENSE],9.0,6.0,5.0,8.0,5.0,6.0,1.0,5.0,3.0,2.0,5.0,5.0,2.0,6.0,2.0,6.0,3.0,5.0,2.0,86.0
[MEDICINE],2.0,3.0,4.0,6.0,3.0,5.0,0.0,3.0,15.0,3.0,6.0,6.0,9.0,4.0,3.0,4.0,5.0,4.0,1.0,86.0
[CITY],5.0,3.0,3.0,7.0,3.0,1.0,1.0,5.0,6.0,2.0,12.0,1.0,3.0,11.0,1.0,9.0,7.0,4.0,1.0,85.0
[PISTOL],12.0,8.0,9.0,1.0,4.0,9.0,3.0,2.0,2.0,4.0,9.0,4.0,0.0,2.0,1.0,8.0,4.0,1.0,2.0,85.0
[END],4.0,4.0,1.0,1.0,7.0,4.0,4.0,5.0,4.0,6.0,9.0,5.0,9.0,1.0,3.0,6.0,3.0,7.0,2.0,85.0
[FOOT],0.0,4.0,6.0,7.0,3.0,6.0,2.0,1.0,6.0,4.0,9.0,5.0,4.0,4.0,3.0,6.0,3.0,4.0,8.0,85.0
[ACCOUNT],4.0,5.0,0.0,6.0,6.0,3.0,6.0,4.0,9.0,4.0,2.0,0.0,7.0,6.0,5.0,7.0,5.0,1.0,4.0,84.0
